reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.01,690.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.025,697.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.05,716.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.1,730.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.15,735.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.2,741.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.25,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.3,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.35,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.4,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.45,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.5,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.55,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.6,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.65,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.7,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.75,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.8,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.85,742.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.9,775.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.95,966.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.975,1659.0
2025-03-22,peak inc flu hosp,NA,NA,01,quantile,0.99,5615.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.01,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.025,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.05,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.1,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.15,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.2,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.25,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.3,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.35,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.4,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.45,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.5,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.55,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.6,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.65,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.7,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.75,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.8,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.85,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.9,62.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.95,78.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.975,101.0
2025-03-22,peak inc flu hosp,NA,NA,02,quantile,0.99,341.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.01,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.025,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.05,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.1,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.15,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.2,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.25,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.3,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.35,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.4,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.45,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.5,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.55,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.6,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.65,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.7,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.75,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.8,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.85,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.9,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.95,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.975,2742.0
2025-03-22,peak inc flu hosp,NA,NA,04,quantile,0.99,10928.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.01,516.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.025,689.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.05,716.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.1,736.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.15,744.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.2,747.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.25,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.3,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.35,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.4,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.45,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.5,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.55,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.6,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.65,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.7,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.75,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.8,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.85,752.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.9,764.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.95,874.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.975,1045.0
2025-03-22,peak inc flu hosp,NA,NA,05,quantile,0.99,1561.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.01,3851.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.025,4036.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.05,4333.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.1,4362.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.15,4401.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.2,4417.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.25,4418.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.3,4418.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.35,4418.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.4,4418.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.45,4418.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.5,4418.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.55,4418.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.6,4418.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.65,4418.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.7,4437.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.75,4461.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.8,4486.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.85,4565.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.9,4664.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.95,4773.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.975,5051.0
2025-03-22,peak inc flu hosp,NA,NA,06,quantile,0.99,5703.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.01,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.025,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.05,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.1,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.15,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.2,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.25,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.3,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.35,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.4,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.45,760.0
2025-03-22,peak inc flu hosp,NA,NA,08,quantile,0.5,760.0
