reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.01,329.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.025,339.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.05,345.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.1,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.15,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.2,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.25,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.3,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.35,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.4,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.45,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.5,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.55,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.6,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.65,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.7,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.75,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.8,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.85,350.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.9,375.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.95,422.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.975,1058.0
2024-02-24,peak inc flu hosp,NA,NA,01,quantile,0.99,3058.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.01,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.025,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.05,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.1,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.15,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.2,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.25,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.3,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.35,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.4,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.45,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.5,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.55,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.6,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.65,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.7,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.75,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.8,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.85,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.9,39.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.95,43.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.975,106.0
2024-02-24,peak inc flu hosp,NA,NA,02,quantile,0.99,307.0
2024-02-24,peak inc flu hosp,NA,NA,04,quantile,0.01,1083.0
2024-02-24,peak inc flu hosp,NA,NA,04,quantile,0.025,1132.0
2024-02-24,peak inc flu hosp,NA,NA,04,quantile,0.05,1151.0
